,id,name,start_date,FIRE_SIZE_CLASS,cause,end_date,size,lat,lon,state,start_year,start_month,start_day_of_year,end_year,end_month,end_day_of_year,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,prcp_30
1792,583354,,2008-07-21,C,Natural,,13.0,34.56681,-81.61675,SC,2008,7,203,,,,29.0,22.2,38.9,14.2,0.0,,10.4,,,,74.3
1793,929022,,2002-02-25,B,Human,,2.0,32.7167,-80.8833,SC,2002,2,56,,,,10.5,1.0,20.0,0.0,,,8.1,,1023.6,,0.0
1794,1347536,,2001-05-19,A,Human,2001-05-19,0.1,40.74584596,-73.178587,NY,2001,5,139,2001.0,5.0,139.0,18.9,12.8,24.4,0.0,0.0,,10.4,,1010.7,,15.8
1795,633844,,2006-06-16,B,Human,,1.0,33.31605997,-96.99618997,TX,2006,6,167,,,,29.8,25.0,35.0,0.0,,148.0,32.0,,1010.1,,0.3
1796,1019744,FENCE,1996-11-16,B,Human,,2.0,34.915,-78.435,NC,1996,11,321,,,,4.4,-1.0,10.0,0.0,,33.0,11.6,,1039.2,,0.0
1797,1907068,MONTANA,2016-07-07,B,Human,2016-07-07,0.3,37.1867,-109.8636,UT,2016,7,189,2016.0,7.0,189.0,24.5,15.7,31.8,0.0,,,12.0,,,,0.0
1798,715589,PONINA            #339,1999-09-21,C,Human,1999-09-22,25.0,42.55973,-121.25385,OR,1999,9,264,1999.0,9.0,265.0,17.7,7.0,32.0,0.0,,,3.9,,1017.2,,0.0
1799,1734165,3-MOC,2014-10-28,A,Human,2014-10-28,0.1,43.01119,-102.56081,SD,2014,10,301,2014.0,10.0,301.0,3.0,-6.1,11.7,0.0,,,12.6,,1021.6,,0.0
1800,1143624,BURTON                   ,1996-07-08,A,Human,,0.1,35.04805555,-120.47888888,CA,1996,7,190,,,,,11.1,20.6,0.0,0.0,,,,,,0.8
1801,1296315,,2008-04-17,B,Human,2008-04-17,0.5,42.49427559,-77.4930532,NY,2008,4,108,2008.0,4.0,108.0,,3.3,26.7,0.0,,,11.2,,,,51.699999999999996
1802,1683595,,2013-10-21,A,Human,,0.25,31.97779,-93.19955,LA,2013,10,294,,,,14.8,6.5,23.5,0.0,,,3.8,,,,0.0
1803,547193,,1993-10-23,A,Human,,0.25,40.98333,-75.10833,NJ,1993,10,296,,,,7.7,3.3,12.2,0.0,0.0,324.0,16.6,44.3,1027.0,576.0,123.80000000000001
1804,2128653,,2007-07-04,A,Human,,0.1,38.080282,-122.527152,CA,2007,7,185,,,,22.3,13.9,33.9,0.0,,,11.6,,1010.8,,0.0
1805,1414551,,1996-02-09,A,Human,1996-02-09,0.08,32.6467,-82.8042,GA,1996,2,40,1996.0,2.0,40.0,16.8,6.7,23.3,0.0,0.0,269.0,17.6,,1015.0,516.0,145.6
1806,1172216,,1999-03-01,B,Human,1999-03-01,2.0,30.7597083,-89.1335278,MS,1999,3,60,1999.0,3.0,60.0,13.9,5.0,22.8,0.0,,,6.8,,,,30.4
1807,1473070,,2011-03-12,B,Human,2011-03-12,4.0,33.934437,-79.935295,SC,2011,3,71,2011.0,3.0,71.0,9.7,-1.0,21.0,0.0,,,4.5,,,,0.0
1808,1331979,,2003-04-28,B,Human,2003-04-28,0.75,43.3663076,-76.44519281,NY,2003,4,118,2003.0,4.0,118.0,15.0,3.3,26.7,0.0,0.0,,16.2,,1011.5,823.0,86.7
1809,133456,COPPER,2000-04-28,B,Human,2000-04-29,2.0,34.45027778,-112.5375,AZ,2000,4,119,2000.0,4.0,120.0,19.3,11.7,25.0,0.0,,196.0,19.0,,1007.7,,0.0
1810,656872,,2008-08-02,B,Human,,1.5,32.14024,-96.44805,TX,2008,8,215,,,,31.5,25.0,38.9,0.0,,,,,1011.9,,8.7
1811,453370,,2008-09-09,B,Human,,1.39,33.50603754,-83.60061039,GA,2008,9,253,,,,27.5,23.0,34.0,0.0,,,0.0,,,,0.0
1812,131637,ERICKSON FIRE,2000-09-05,A,Natural,2000-09-05,0.1,45.76833333,-113.92166667,MT,2000,9,249,2000.0,9.0,249.0,12.6,5.6,23.9,0.0,0.0,,11.2,,1013.6,,16.599999999999998
1813,345457,HIAWATHA,2000-07-24,A,Natural,2000-07-24,0.1,39.483,-110.9993,UT,2000,7,206,2000.0,7.0,206.0,25.6,17.8,33.3,0.0,,,11.9,,,,12.6
1814,869988,,1998-10-25,A,Human,,0.2,32.87,-84.015,GA,1998,10,298,,,,12.2,4.0,24.0,0.0,,,6.1,,1025.7,,0.0
1815,17799,LOST,2007-01-26,A,Human,2007-01-26,0.1,40.60222222,-121.52666667,CA,2007,1,26,2007.0,1.0,26.0,5.3,-3.3,16.1,0.0,,,1.8,,1015.9,,17.0
1816,1625126,PIERCE ST  THER 2,2012-08-24,A,Missing data/not specified/undetermined,,0.15,33.541811,-116.112877,CA,2012,8,237,,,,33.7,25.6,40.6,0.0,,,8.8,,1006.6,,0.0
1817,310803,BERRY,2003-06-20,B,Human,2003-06-20,3.0,35.0833,-119.451,CA,2003,6,171,2003.0,6.0,171.0,22.8,15.6,30.0,0.0,0.0,,11.5,,1007.6,0.0,0.0
1818,335165,URSINE,2003-08-15,A,Natural,2003-08-15,0.1,37.963,-114.2505,NV,2003,8,227,2003.0,8.0,227.0,22.3,16.7,30.6,0.0,,,18.3,,1015.6,,0.0
1819,1635643,BENJAMIN FIRE,2013-02-02,A,Human,2013-02-02,0.1,34.505,-112.38666667,AZ,2013,2,33,2013.0,2.0,33.0,6.6,-1.1,16.1,0.0,,,6.9,,1023.7,,0.0
1820,101130,SHULL MTN,1997-08-06,A,Natural,1997-08-07,0.1,48.84333333,-120.76166667,WA,1997,8,218,1997.0,8.0,219.0,,13.9,35.2,1.4,,,,,,,20.0
1821,1722241,TENDOY CREEK,2014-08-31,A,Natural,2014-09-03,0.1,44.43416667,-112.92083333,MT,2014,8,243,2014.0,9.0,246.0,13.1,8.9,20.0,0.3,0.0,,11.2,,,,70.69999999999999
1822,1147865,"NORTH BRADLEY & 287, AL",2009-03-24,C,Human,2009-03-25,10.0,30.903031,-87.776384,AL,2009,3,83,2009.0,3.0,84.0,18.5,13.3,22.8,0.3,0.0,125.0,23.4,,1018.9,,110.9
1823,120762,Y2K,1999-12-31,C,Human,2000-01-01,40.0,35.78583333,-93.20194444,AR,1999,12,365,2000.0,1.0,1.0,8.9,2.8,14.4,0.0,0.0,,,,,,132.7
1824,1854041,153528,2015-07-26,A,Missing data/not specified/undetermined,2015-07-26,0.1,32.2329,-110.7959,AZ,2015,7,207,2015.0,7.0,207.0,32.2,25.0,38.9,0.0,0.0,,12.2,,1008.2,,22.2
1825,1843780,36459,2015-07-01,A,Human,2015-07-01,0.01,37.61,-97.36,KS,2015,7,182,2015.0,7.0,182.0,30.0,25.0,35.0,0.0,,214.0,19.1,,1007.8,,0.0
1826,601451,HENDERSON - 256,2002-11-30,C,Human,2002-11-30,12.0,32.49999999,-95.2,TX,2002,11,334,2002.0,11.0,334.0,13.1,6.7,18.9,0.0,,,13.2,,1021.0,,0.0
1827,1295783,,2008-04-26,B,Human,2008-04-26,0.53,41.09893604,-73.97202508,NY,2008,4,117,2008.0,4.0,117.0,12.3,10.0,15.0,0.0,,,13.8,,1020.3,,0.0
1828,1274472,,2009-05-12,A,Human,2009-05-12,0.06,45.2067,-88.17617,WI,2009,5,132,2009.0,5.0,132.0,12.5,6.0,19.0,0.0,,,16.4,,,,0.0
1829,942894,,2000-07-22,A,Human,,0.1,35.6867,-85.44,TN,2000,7,204,,,,22.8,17.8,27.2,0.0,0.0,,,,,,112.99999999999999
1830,587075,,2009-03-07,B,Human,2009-03-07,4.0,33.6846,-80.04081,SC,2009,3,66,2009.0,3.0,66.0,17.9,9.0,26.0,0.0,,,8.1,,,,0.0
1831,1511303,ANGLESEY,2011-02-27,A,Human,2011-02-27,0.1,35.05595,-81.0282,NC,2011,2,58,2011.0,2.0,58.0,16.0,3.9,26.7,0.0,,213.0,13.6,,1016.0,,14.4
1832,1959341,77,2016-02-10,A,Human,2016-02-10,0.01,37.98,-100.85,KS,2016,2,41,2016.0,2.0,41.0,,,,0.0,,,,,1018.7,,3.2
1833,782923,,1995-02-03,B,Missing data/not specified/undetermined,1995-02-03,2.0,34.09320097,-94.95570363,OK,1995,2,34,1995.0,2.0,34.0,12.9,6.1,17.7,0.0,,300.0,23.1,,,,0.0
1834,717746,GOLD CREEK II,1997-08-21,B,Natural,1997-08-22,2.0,46.9413,-113.71082,MT,1997,8,233,1997.0,8.0,234.0,19.9,10.6,30.6,0.0,0.0,,5.8,,1019.8,694.0,19.0
1835,1498741,HORSE CK MTN,2011-12-03,C,Human,2011-12-04,45.0,37.55524044,-81.72665285,WV,2011,12,337,2011.0,12.0,338.0,4.0,-2.0,15.0,0.0,,,0.6,,,,0.0
1836,814856,,2005-05-05,C,Human,,10.0,31.6456,-90.5747,MS,2005,5,125,,,,17.6,11.1,25.0,0.0,,,11.6,,1021.9,,9.500000000000002
1837,1671238,,2013-03-04,B,Human,2013-03-04,8.0,33.377201,-81.728096,SC,2013,3,63,2013.0,3.0,63.0,5.7,-4.4,16.7,0.0,0.0,,5.8,,1020.0,,238.89999999999998
1838,826559,,2000-06-10,A,Human,,0.1,31.7064,-88.6117,MS,2000,6,162,,,,26.1,18.9,32.8,0.0,0.0,,7.6,,1019.3,,90.89999999999999
1839,680385,,1995-02-20,B,Human,,4.0,36.67298779,-90.67366479,MO,1995,2,51,,,,,-3.9,18.3,0.0,0.0,,,,,,44.800000000000004
1840,408062,06-12-BEADIE STREET-0620,2009-03-20,A,Human,2009-03-20,0.1,30.18194,-82.61056,FL,2009,3,79,2009.0,3.0,79.0,16.8,9.4,26.7,0.0,,,10.1,,1018.9,,33.7
1841,1833804,HANOVER RES 2,2015-04-18,B,Human,2015-04-19,9.0,41.17819,-75.98015,PA,2015,4,108,2015.0,4.0,109.0,14.4,4.4,23.3,0.0,,307.0,16.8,,1015.6,,2.3
1842,1265649,,2008-08-23,B,Human,2008-08-23,1.0,37.07376,-82.81301,KY,2008,8,236,2008.0,8.0,236.0,23.8,19.0,30.0,0.0,,,8.9,,,,0.0
1843,1744181,,2014-04-24,A,Human,,0.1,40.5938,-73.9051,NY,2014,4,114,,,,10.8,6.1,17.8,0.0,0.0,312.0,34.2,,1012.2,,123.9
1844,2168748,DRY CREEK,2019-04-11,C,Human,2019-04-11,83.0,37.94666667,-91.20666667,MO,2019,4,101,2019.0,4.0,101.0,20.7,7.2,22.2,0.0,,205.0,29.5,,998.0,,109.29999999999998
1845,191857,BIA#2,1996-06-22,A,Human,1996-06-22,0.1,39.6743,-123.0011,CA,1996,6,174,1996.0,6.0,174.0,19.4,10.5,29.4,0.0,,,8.2,,,,0.0
1846,994718,,2001-06-09,C,Natural,,42.0,26.9819,-81.5711,FL,2001,6,160,,,,28.1,23.9,32.2,0.0,,,8.7,,1015.7,,20.1
1847,1677906,WOODLAND (35),2013-03-07,B,Human,2013-03-07,6.6,28.818,-81.9062,FL,2013,3,66,2013.0,3.0,66.0,11.8,5.6,20.0,0.0,,,11.7,,1022.5,,3.0
1848,2032162,,2017-11-25,C,Human,2017-11-25,15.0,35.75282,-95.0382,OK,2017,11,329,2017.0,11.0,329.0,11.4,3.0,20.0,0.0,,,7.6,,,,0.0
1849,414516,09/BLAIR LANE-0576,2006-05-24,B,Human,2006-05-24,1.0,29.04250001,-82.46416,FL,2006,5,144,2006.0,5.0,144.0,25.6,18.0,34.0,0.0,,,8.6,,,,0.0
1850,2050286,FR 102,2018-04-28,A,Human,2018-04-28,0.1,35.77666667,-105.81916667,NM,2018,4,118,2018.0,4.0,118.0,14.9,4.4,25.0,0.0,,,10.7,,1011.1,,0.0
1851,1506725,CYPRESS CREEK RD FIRE #1,2011-07-01,A,Human,2011-07-01,0.1,34.83148333,-77.64261667,NC,2011,7,182,2011.0,7.0,182.0,25.3,20.0,34.0,0.0,,,4.4,,,,0.0
1852,1719640,,2011-03-09,B,Missing data/not specified/undetermined,,1.0,18.117149,-65.801735,PR,2011,3,68,,,,24.9,23.3,27.8,0.0,0.0,20.0,17.3,,1017.1,,51.3
1853,2210354,BORDER,2019-02-18,A,Missing data/not specified/undetermined,2019-02-18,0.25,31.33434,-109.5094,AZ,2019,2,49,2019.0,2.0,49.0,5.4,-3.9,13.3,0.0,,,18.7,,1011.9,,0.0
1854,1574932,NEWELL,2012-07-01,E,Natural,2012-07-01,714.0,44.7739,-103.4044,SD,2012,7,183,2012.0,7.0,183.0,24.8,15.0,35.0,0.0,,,22.0,,,,53.099999999999994
1855,1518577,,2011-11-25,A,Human,2011-11-25,0.1,42.79176759,-73.94591489,NY,2011,11,329,2011.0,11.0,329.0,3.1,-3.0,14.4,0.0,,,3.2,,,,7.4
1856,1795108,ROAD,2015-04-22,A,Human,2015-04-24,0.1,33.36661,-110.44869,AZ,2015,4,112,2015.0,4.0,114.0,20.4,10.6,27.8,0.0,,,,,1007.1,,0.0
1857,1188717,FUNKSTOWN 3,2010-10-18,A,Missing data/not specified/undetermined,2010-10-18,0.1,39.6046,-77.6986,MD,2010,10,291,2010.0,10.0,291.0,12.2,7.2,15.6,0.0,,,5.4,,1016.0,,0.3
1858,2250203,MCCULLOUGH FIRE,2020-06-19,B,Human,,0.5,32.7321,-98.9696,TX,2020,6,171,,,,28.9,20.0,35.5,0.0,,160.0,19.0,,,,0.0
1859,1762297,WEST HWY 12 - ARF10,2014-05-22,B,Human,,2.0,42.7859,-97.0713,SD,2014,5,142,,,,18.4,11.0,25.0,0.0,,,10.2,,,,0.0
1860,950341,,2001-04-05,B,Human,,1.0,38.6383,-77.9883,VA,2001,4,95,,,,9.4,-1.1,19.4,0.0,0.0,,6.5,,1026.5,,94.09999999999998
1861,788025,,1996-11-04,C,Human,,26.0,37.07871672,-90.23173653,MO,1996,11,309,,,,8.7,2.0,14.0,0.0,,,17.0,,1022.1,,0.0
1862,1294604,,2008-04-19,B,Human,2008-04-19,0.9,42.82550592,-76.07009102,NY,2008,4,110,2008.0,4.0,110.0,19.9,7.8,30.6,0.0,0.0,,11.9,,1012.7,763.0,63.9
1863,462995,HOPKINS ROAD,1999-08-01,B,Human,,1.0,48.391245,-116.453551,ID,1999,8,213,,,,,14.5,28.7,0.0,,,,,,,34.8
1864,1989469,REDWOOD HWY 7000 BLK,2017-07-12,A,Human,2017-07-15,0.01,42.39527,-123.46048,OR,2017,7,193,2017.0,7.0,196.0,18.5,12.8,25.6,0.0,,,10.4,,1014.3,,2.5
1865,1288701,,2009-03-23,B,Human,2009-03-23,3.5,41.50280862,-74.48377626,NY,2009,3,82,2009.0,3.0,82.0,-0.4,-4.4,4.4,0.0,,,17.6,,1026.7,,0.3
1866,2154040,UNKNOWN,2014-08-15,A,Human,2014-08-15,0.1,39.5802,-105.0973,CO,2014,8,227,2014.0,8.0,227.0,20.4,15.0,28.9,4.9,,,13.4,,1015.0,,22.700000000000003
1867,1822701,146 STATE ROUTE 390,2015-04-12,B,Human,2015-04-12,8.5,41.27889,-75.23167,PA,2015,4,102,2015.0,4.0,102.0,7.9,-1.6,20.0,0.0,,,3.6,,1025.2,,56.49999999999999
1868,2203727,15274,2019-09-26,B,Human,2019-09-26,2.0,38.922792,-83.362386,OH,2019,9,269,2019.0,9.0,269.0,22.5,16.7,26.6,0.0,,,10.6,,,,0.0
1869,696537,,1994-02-07,B,Human,1994-02-07,8.0,34.72094277,-88.57092534,MS,1994,2,38,1994.0,2.0,38.0,11.5,1.1,20.0,0.0,0.0,,10.8,,1019.5,447.0,106.19999999999999
1870,1037590,BRIAR PATCH FIRE,2000-02-25,B,Human,,0.5,35.6167,-82.0833,NC,2000,2,56,,,,12.8,3.3,22.2,0.0,0.0,,6.8,,1025.4,,59.2
1871,1223804,MS0    0909-1090703001,2009-07-03,B,Missing data/not specified/undetermined,,1.0,33.812197,-88.786503,MS,2009,7,184,,,,26.1,18.6,32.8,0.0,,,5.5,,1018.0,,0.0
1872,1907080,BAILEY,2016-07-19,A,Natural,2016-07-19,0.1,37.867161,-109.302597,UT,2016,7,201,2016.0,7.0,201.0,22.7,15.8,30.8,0.0,,,10.1,,,,0.0
1873,675517,,2005-03-05,A,Human,,0.2,43.0811527,-90.57287406,WI,2005,3,64,,,,2.7,-1.1,6.7,0.0,,,11.0,,1017.7,,0.0
1874,1523979,LIVINGSTON - 338,2011-04-27,D,Natural,2011-04-27,205.0,30.80765,-95.67998333,TX,2011,4,117,2011.0,4.0,117.0,26.5,19.4,31.7,0.0,,279.0,21.2,,1003.7,,2.5
1875,504855,,2000-03-05,C,Human,,60.0,48.49045566,-95.67434166,MN,2000,3,65,,,,8.6,0.0,17.1,0.0,,,,,,,21.2
1876,1561780,2011387,2011-10-23,B,Human,,0.5,31.343173,-95.510759,TX,2011,10,296,,,,21.3,16.0,27.0,0.0,,,6.2,,,,0.0
1877,13871,OSHEA 1,2006-07-17,A,Human,2006-07-17,0.1,47.39083333,-115.86638889,ID,2006,7,198,2006.0,7.0,198.0,17.9,15.0,21.1,0.0,,,8.2,,1014.8,,4.6
1878,576489,,2007-03-25,C,Human,,75.0,33.17542998,-80.10967001,SC,2007,3,84,,,,20.7,13.3,31.7,0.0,0.0,,15.8,,1025.1,,21.1
1879,973908,,1994-02-18,B,Human,,2.0,30.75,-86.88,FL,1994,2,49,,,,18.2,13.9,24.4,0.0,,,9.3,,,,0.0
1880,659845,,2004-07-09,A,Missing data/not specified/undetermined,,0.1,37.30673552,-113.66981569,UT,2004,7,191,,,,24.6,16.7,31.7,0.0,,198.0,17.2,,1009.3,,2.6
1881,297721,MINE,2004-07-13,A,Natural,2004-07-13,0.1,34.0806,-110.1362,AZ,2004,7,195,2004.0,7.0,195.0,26.1,16.7,35.6,0.0,,,11.9,,1012.2,,12.2
1882,1841304,NA,2015-04-29,A,Human,2015-04-29,0.1,40.7029,-73.8583,NY,2015,4,119,2015.0,4.0,119.0,17.1,10.0,25.0,0.0,0.0,302.0,19.1,,1005.8,,41.7
1883,2034436,4837,2017-10-21,B,Human,2017-10-21,7.0,32.94716761,-89.11010882,MS,2017,10,294,2017.0,10.0,294.0,19.3,12.0,26.0,0.0,,,9.0,,,,0.0
1884,2025775,HWY 180  E/N INDIANOLA AV,2017-05-08,A,Missing data/not specified/undetermined,2017-05-08,0.02,36.735698,-119.583129,CA,2017,5,128,2017.0,5.0,128.0,18.3,12.8,26.1,0.0,0.0,,6.5,,1012.1,,64.5
1885,1209229,GEIGERS SPOT,2010-07-09,A,Human,2010-07-15,0.1,47.62297,-117.49964,WA,2010,7,190,2010.0,7.0,196.0,25.2,16.1,33.3,0.0,0.0,,8.6,,1013.0,,40.5
1886,2247555,,2020-03-10,A,Human,2020-03-10,0.25,42.065485,-71.248278,MA,2020,3,70,2020.0,3.0,70.0,14.5,4.4,21.7,0.0,,207.0,14.0,,1015.8,,4.3
1887,1044035,MATHEWS #1,2001-01-29,B,Human,,0.5,36.4,-80.4667,NC,2001,1,29,,,,7.2,-1.1,15.0,0.0,0.0,,9.4,,1023.0,,55.699999999999996
1888,353999,DUO,2001-05-03,B,Human,2001-05-03,1.0,41.60751,-87.23514,IN,2001,5,123,2001.0,5.0,123.0,24.8,15.6,30.6,0.0,0.0,,,,,,84.7
1889,1783651,505 HOWARD/G. FOSTER,2014-01-27,B,Human,,1.0,30.7448934,-99.2399545,TX,2014,1,27,,,,2.7,-3.0,8.0,0.0,,347.0,22.0,,,,0.0
1890,1931781,FY2016-MCINTOSH-010,2016-03-23,B,Human,2016-03-23,0.5,31.50868333,-81.37404444,GA,2016,3,83,2016.0,3.0,83.0,16.5,7.0,23.0,0.0,,,9.2,,,,0.0
1891,2278788,,2020-08-15,A,Human,,0.1,35.130912,-111.687791,AZ,2020,8,228,,,,23.6,11.7,31.7,0.0,,,6.4,,1014.4,,7.6
1892,1493195,JOHN'S ROAD ATV,2011-10-20,A,Human,2011-10-20,0.05,45.9109,-91.1762,WI,2011,10,293,2011.0,10.0,293.0,4.0,-3.3,8.9,0.0,,,6.6,,1014.5,,0.0
1893,1612260,FY2013-QUITMAN-007,2012-12-03,C,Human,2012-12-03,11.36,31.89693056,-84.94044444,GA,2012,12,338,2012.0,12.0,338.0,17.7,10.6,29.4,0.0,,,3.3,,1024.3,,0.0
1894,1350917,,2000-04-30,B,Human,2000-04-30,1.06,43.32549256,-76.21039925,NY,2000,4,121,2000.0,4.0,121.0,8.3,3.9,12.8,0.0,0.0,,16.9,,1020.0,844.0,107.69999999999999
1895,1518638,,2011-07-04,A,Human,2011-07-04,0.1,42.84752668,-77.9501031,NY,2011,7,185,2011.0,7.0,185.0,23.0,16.7,29.4,0.0,,,7.5,,1013.6,,21.7
1896,91716,LANEY,1996-08-15,B,Natural,1996-08-15,0.5,33.78,-108.845,NM,1996,8,228,1996.0,8.0,228.0,,17.2,36.7,0.0,0.0,,,,,,45.8
1897,1808439,201510001,2015-03-11,A,Human,,0.1,46.8788,-98.6273,ND,2015,3,70,,,,4.8,-2.2,13.3,0.0,,,16.2,,1020.9,,0.0
1898,915232,,2000-12-25,B,Human,,1.0,34.2833,-82.2,SC,2000,12,360,,,,-2.8,-6.7,1.1,0.0,,,11.9,,1032.3,,36.9
1899,738409,,1994-05-25,B,Missing data/not specified/undetermined,1994-05-25,3.0,34.175,-80.7875,SC,1994,5,145,1994.0,5.0,145.0,25.6,18.8,32.2,0.0,,214.0,14.6,,1009.9,,0.0
1900,45450,,1992-06-10,A,Natural,1992-06-10,0.1,44.375,-115.485,ID,1992,6,162,1992.0,6.0,162.0,24.2,10.6,32.8,0.0,0.0,,13.7,42.5,1006.3,591.0,0.0
1901,2166231,644,2018-06-24,A,Human,2018-06-24,0.1,35.21288,-111.61576,AZ,2018,6,175,2018.0,6.0,175.0,20.7,10.0,27.8,0.0,,,13.8,,1010.5,,0.0
1902,2275011,261506-03734-11162020-1435,2020-11-16,C,Human,2021-02-16,19.201,38.272848,-91.516641,MO,2020,11,321,2021.0,2.0,47.0,7.2,-1.0,17.2,0.0,,239.0,19.8,,1024.1,,188.7
1903,790146,,1994-03-01,B,Human,,4.0,36.634869,-93.85680512,MO,1994,3,60,,,,,0.0,2.8,0.8,0.0,,,,,,53.4
1904,709907,,1996-02-18,B,Human,1996-02-18,2.0,32.02192779,-89.02956776,MS,1996,2,49,1996.0,2.0,49.0,7.2,-2.8,18.3,0.0,0.0,,6.5,,1012.9,,149.7
1905,925514,,2001-10-31,B,Human,,1.0,33.3,-80.8333,SC,2001,10,304,,,,12.2,0.6,23.9,0.0,0.0,,4.3,,1029.1,,4.3999999999999995
1906,1290040,,2009-11-08,A,Human,2009-11-08,0.1,40.75461399,-73.36020106,NY,2009,11,312,2009.0,11.0,312.0,12.2,7.2,20.0,0.0,,,7.4,,1024.0,,0.0
1907,76254,RADDICK GULCH,1995-08-13,B,Natural,1995-08-14,0.3,44.24833333,-103.94333333,SD,1995,8,225,1995.0,8.0,226.0,21.1,11.7,26.1,0.0,0.0,,23.8,81.4,1006.2,586.0,55.4
1908,84197,SHELL KNOB,1995-03-22,B,Human,1995-03-22,2.0,36.61666667,-93.59166667,MO,1995,3,81,1995.0,3.0,81.0,,17.8,29.4,0.0,0.0,,,,,,58.69999999999999
1909,1932594,STIDHAM #2,2016-04-03,C,Human,2016-04-03,35.0,37.35963058,-83.25753021,KY,2016,4,94,2016.0,4.0,94.0,,0.8,25.6,0.0,,,,,,,60.7
1910,1169590,,1999-03-24,C,Human,1999-03-24,95.0,30.59762798,-89.18959935,MS,1999,3,83,1999.0,3.0,83.0,17.8,11.1,23.9,0.3,,,7.6,,,,99.49999999999997
1911,412749,STEEL MILL CREEK RD.- 0894,2006-06-10,A,Human,2006-06-10,0.1,30.95695002,-86.45555002,FL,2006,6,161,2006.0,6.0,161.0,27.3,17.0,36.0,0.0,,,7.4,,1001.1,,0.0
1912,1311843,DURFEE ROAD FIRE,2006-04-13,B,Human,2006-04-13,3.0,42.620684,-74.297411,NY,2006,4,103,2006.0,4.0,103.0,13.9,10.0,18.3,0.3,0.0,,16.6,,,,26.2
1913,1550323,SKYLINE,2011-03-01,B,Human,,1.0,30.622904,-98.280862,TX,2011,3,60,,,,11.2,0.0,23.0,0.0,,,2.8,,,,0.0
1914,1213910,SPRING,2010-09-27,B,Human,2010-09-27,0.5,35.9283,-110.6733,AZ,2010,9,270,2010.0,9.0,270.0,21.3,9.4,32.8,0.0,,,5.4,,1015.1,,9.200000000000001
1915,393005,,2008-06-27,A,Human,,0.1,40.55,-104.8,CO,2008,6,179,,,,21.7,12.0,30.0,0.0,,,11.5,,,,0.0
1916,1238503,FY2000-MILLER-053,2000-02-24,A,Human,2000-02-24,0.15,31.0875,-84.7742,GA,2000,2,55,2000.0,2.0,55.0,18.3,10.0,26.1,0.0,,,4.3,,,,101.5
1917,2176402,LOST,2019-04-25,C,Human,2019-04-25,29.2,48.9411,-99.8542,ND,2019,4,115,2019.0,4.0,115.0,7.7,2.0,13.0,0.0,,302.0,30.7,,,,0.0
1918,105437,HOG,1998-07-28,B,Natural,1998-07-29,0.4,43.55833333,-122.65333333,OR,1998,7,209,1998.0,7.0,210.0,25.3,19.0,36.0,0.0,,,6.8,,1012.4,,0.0
1919,451264,,2007-12-05,A,Human,,0.1,30.78960539,-81.7087448,GA,2007,12,339,,,,12.2,5.0,19.4,0.0,,,11.1,,1011.2,,0.0
1920,1258292,FY2002-TOOMBS-072,2002-02-17,C,Human,2002-02-17,13.13,32.2009,-82.3169,GA,2002,2,48,2002.0,2.0,48.0,12.2,6.1,18.3,0.0,0.0,314.0,15.1,,1018.2,0.0,56.699999999999996
1921,2282286,COFFEE CO. GENERAL BRAGG DR.,2020-10-17,A,Human,2020-10-17,0.01,35.65066667,-86.13085,TN,2020,10,291,2020.0,10.0,291.0,9.4,0.0,19.0,0.0,,,,,,,0.0
1922,2214846,300 CR 225,2019-03-18,B,Human,,8.0,31.7684,-97.9419,TX,2019,3,77,,,,13.5,5.8,20.0,0.0,,,8.1,,,,0.0
1923,710315,COMBPEST KNOB,1992-06-26,A,Missing data/not specified/undetermined,,0.01,47.43282,-114.90843,MT,1992,6,178,,,,22.1,15.0,33.3,0.8,0.0,75.0,14.0,50.0,1010.2,738.0,54.7
1924,1759323,03520141119006,2014-11-19,B,Human,2014-11-19,1.0,31.35666426,-89.19555378,MS,2014,11,323,2014.0,11.0,323.0,3.0,-5.5,15.6,0.0,,,6.5,,1029.0,,32.1
1925,918612,,2000-03-09,B,Human,,1.0,33.6067,-81.7486,SC,2000,3,69,,,,18.9,8.9,28.3,0.0,0.0,,13.0,,1016.6,,31.200000000000003
1926,1887412,OAK KNOB,2017-08-10,C,Natural,2017-10-23,59.0,43.29,-122.51777778,OR,2017,8,222,2017.0,10.0,296.0,26.2,18.9,35.0,0.0,,,9.5,,1012.8,,0.0
1927,1827221,,2015-10-14,B,Human,2015-10-14,1.0,34.413955,-92.815268,AR,2015,10,287,2015.0,10.0,287.0,21.0,10.0,33.9,0.0,,,4.5,,1016.6,,0.0
1928,1971092,SMITH GRASS FIRE,2016-01-29,B,Human,,1.0,31.91584,-95.93941,TX,2016,1,29,,,,13.2,2.1,24.5,0.0,,,9.4,,,,0.0
1929,1294844,,2008-05-07,A,Human,2008-05-07,0.1,41.37822807,-74.35279748,NY,2008,5,128,2008.0,5.0,128.0,15.7,6.1,25.6,0.0,,,7.0,,1011.6,,3.2
1930,537438,,2008-05-06,A,Human,2008-05-06,0.2,41.03638,-101.3719,NE,2008,5,127,2008.0,5.0,127.0,17.8,8.0,29.0,0.0,,,12.2,,,,0.0
